Symbol,Maturity,Current Price,Trend,Trend Score,Composite Score,Belief Quality,Quantiment (%),Sentiment,Reference Return (%),Risk,Safety,Safety Score,Healthy Score,Reference Rating,Reference State,Strategic Signal,sharpRatio,Summary,Reference Prices,Category signal,ret_1d,ret_7d,ret_14d,ret_30d,cum_ret,vol_7d,vol_14d,vol_30d,mdd,win,loss,avg_ret,avg_up,avg_down,ret_w,ret_2w,ret_m,score,grade,level,ret_score,risk_score,stability_score,payoff,Safety Band,Health Band,Investor Type,Current Stance,Portfolio Role,Risk Label,Investor Fit Score,Interpretation
DRI,MATURE,192.09,Downward,-1,0.76,50,42.38,Neutral,-0.43,Low Risk,Mediate,57.8,35.2,C,Caution,Risk Mitigation,-0.129875286,"WATCHLIST: Reference return -0.4%, Safety 57.8/100, Risk: Low Risk","Risk Reference Prices (Current: 192.09) | Lower Warning: 182.49, Lower Danger: 172.88, Upper Warning: 201.69, Upper Danger: 211.3",WATCHLIST,-0.0137,-0.0507,-0.0298,-0.0467,-0.0232,0.0154,0.0165,0.0186,-0.2392,0.5,0.5,0.0,0.0117,-0.0117,-0.0137,-0.0446,-0.0422,26.6588,E,1,3.672,15.5191,7.4677,1.0051,Defensive,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Acceptable,49.43,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
DDOG,MATURE,146.69,Downward,-1,1.08,50,54.54,Neutral,1.93,Low Risk,Caution,16.0,34.4,D,Underweight,Conservative Allocation,0.794685374,"WATCHLIST: Reference return 1.9%, Safety 16.0/100, Risk: Low Risk","Risk Reference Prices (Current: 146.69) | Lower Warning: 139.36, Lower Danger: 132.02, Upper Warning: 154.02, Upper Danger: 161.36",WATCHLIST,0.0438,0.1473,0.3267,0.1728,0.3878,0.0271,0.0321,0.036,-0.4862,0.472,0.528,0.0019,0.0262,-0.0198,0.0438,0.1329,0.1097,64.2879,C,3,47.6746,7.6078,9.0055,1.3207,Risky,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Risky | Acceptable,36.57,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
DVA,MATURE,154.08,Upward,1,2.49,80,44.64,Neutral,0.41,Low Risk,Mediate,52.7,50.8,C+,Watchlist,Double Check,0.298131805,"ATTENTION: Reference return 0.4%, Safety 52.7/100, Risk: Low Risk","Risk Reference Prices (Current: 154.08) | Lower Warning: 146.38, Lower Danger: 138.67, Upper Warning: 161.78, Upper Danger: 169.49",ATTENTION,0.016,-0.0061,0.031,0.0319,0.0884,0.0179,0.018,0.0171,-0.3136,0.488,0.504,0.0006,0.015,-0.0134,0.016,0.0147,-0.0068,33.2445,E,1,14.128,11.2003,7.9162,1.1215,Defensive,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,61.37,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
DECK,MATURE,97.65,Downward,-1,-2.26,20,44.89,Neutral,-0.55,Low Risk,Caution,37.2,2.0,D,Underweight,Conservative Allocation,-0.215154124,"WATCHLIST: Reference return -0.5%, Safety 37.2/100, Risk: Low Risk","Risk Reference Prices (Current: 97.65) | Lower Warning: 92.77, Lower Danger: 87.88, Upper Warning: 102.53, Upper Danger: 107.42",WATCHLIST,-0.032,-0.0934,-0.0942,-0.0277,-0.1748,0.0199,0.0203,0.0268,-0.3852,0.46,0.54,-0.0003,0.0224,-0.0196,-0.032,-0.1002,-0.0445,17.6866,E,1,1.5118,9.1267,7.048,1.1442,Caution,Fragile,Moderately Conservative,Avoid / Too Fragile,Core Allocation,Low Risk | Caution | Fragile,20.46,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current profile appears too fragile for normal allocation."
DE,MATURE,578.39,Upward,1,-0.6,35,43.34,Neutral,-0.63,Low Risk,Mediate,57.9,19.2,D,Underweight,Conservative Allocation,0.690002581,"WATCHLIST: Reference return -0.6%, Safety 57.9/100, Risk: Low Risk","Risk Reference Prices (Current: 578.39) | Lower Warning: 549.47, Lower Danger: 520.55, Upper Warning: 607.31, Upper Danger: 636.23",WATCHLIST,0.002,-0.0229,-0.0296,0.0364,0.2174,0.0313,0.0248,0.0225,-0.1683,0.5,0.5,0.001,0.0136,-0.0117,0.002,0.028,-0.0195,47.2004,D,2,16.3455,22.0725,8.7824,1.1625,Defensive,Weak,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Weak,39.11,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
DELL,MATURE,211.64,Upward,1,0.61,60,76.43,Bullish,3.91,Low Risk,Caution,33.1,42.4,C,Caution,Risk Mitigation,1.823255223,"WATCHLIST: Reference return 3.9%, Safety 33.1/100, Risk: Low Risk","Risk Reference Prices (Current: 211.64) | Lower Warning: 201.06, Lower Danger: 190.48, Upper Warning: 222.22, Upper Danger: 232.8",WATCHLIST,0.007,-0.0024,0.1506,0.3465,1.277,0.0218,0.0337,0.0357,-0.3234,0.524,0.476,0.0038,0.0249,-0.0195,0.007,-0.0206,0.0129,61.9556,C,3,41.9515,9.1403,10.8639,1.2787,Caution,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Strong,47.47,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
DAL,MATURE,68.5,Upward,1,-0.4,35,50.43,Neutral,-0.2,Low Risk,Mediate,53.7,21.4,D,Underweight,Conservative Allocation,1.13582422,"WATCHLIST: Reference return -0.2%, Safety 53.7/100, Risk: Low Risk","Risk Reference Prices (Current: 68.50) | Lower Warning: 65.08, Lower Danger: 61.65, Upper Warning: 71.92, Upper Danger: 75.35",WATCHLIST,-0.007,0.0019,-0.0446,0.0798,0.5237,0.015,0.0168,0.0241,-0.229,0.484,0.512,0.002,0.022,-0.0169,-0.007,0.0007,0.0075,50.9868,D,2,25.5847,16.0613,9.3408,1.3047,Defensive,Weak,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Defensive | Weak,39.51,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
DVN,MATURE,51.26,Upward,1,2.81,80,51.84,Neutral,2.2,Low Risk,Mediate,62.9,57.7,B,Attention,Opportunity Confirmation,1.727655346,"ATTENTION: Reference return 2.2%, Safety 62.9/100, Risk: Low Risk","Risk Reference Prices (Current: 51.26) | Lower Warning: 48.7, Lower Danger: 46.13, Upper Warning: 53.82, Upper Danger: 56.39",ATTENTION,0.0138,0.0646,0.1328,0.0534,0.7174,0.0168,0.0185,0.0214,-0.1506,0.528,0.468,0.0024,0.0174,-0.0146,0.0138,0.0693,-0.0021,70.976,C,3,37.015,23.656,10.3049,1.1938,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,68.53,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
DXCM,MATURE,60.04,Downward,-1,-1.27,45,42.62,Neutral,-0.65,Low Risk,Caution,36.7,11.5,D,Underweight,Conservative Allocation,-0.666190266,"WATCHLIST: Reference return -0.7%, Safety 36.7/100, Risk: Low Risk","Risk Reference Prices (Current: 60.04) | Lower Warning: 57.04, Lower Danger: 54.04, Upper Warning: 63.04, Upper Danger: 66.04",WATCHLIST,-0.0214,-0.0424,-0.0462,-0.1032,-0.252,0.028,0.0259,0.0232,-0.3875,0.492,0.492,-0.0009,0.0155,-0.0173,-0.0214,-0.0248,0.0082,17.2967,E,1,1.5343,9.4132,6.3492,0.8986,Caution,Weak,Moderately Conservative,High Risk Tactical Only,Core Allocation,Low Risk | Caution | Weak,29.13,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current profile is only suitable for tactical, high-risk participation."
FANG,MATURE,213.69,Upward,1,1.24,65,56.45,Neutral,2.55,Low Risk,Mediate,67.9,50.3,C+,Watchlist,Double Check,1.687956854,"WATCHLIST: Reference return 2.5%, Safety 67.9/100, Risk: Low Risk","Risk Reference Prices (Current: 213.69) | Lower Warning: 203.01, Lower Danger: 192.32, Upper Warning: 224.37, Upper Danger: 235.06",WATCHLIST,0.0291,0.0925,0.1457,0.1098,0.6495,0.0124,0.0174,0.0195,-0.1253,0.52,0.48,0.0022,0.0168,-0.0136,0.0291,0.097,0.0392,79.3942,B,4,43.5948,25.5288,10.2706,1.231,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,62.35,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
DLR,MATURE,198.51,Upward,1,1.61,85,52.81,Neutral,1.5,Low Risk,Mediate,69.8,54.7,C+,Watchlist,Double Check,0.871076357,"WATCHLIST: Reference return 1.5%, Safety 69.8/100, Risk: Low Risk","Risk Reference Prices (Current: 198.51) | Lower Warning: 188.58, Lower Danger: 178.66, Upper Warning: 208.44, Upper Danger: 218.36",WATCHLIST,-0.0109,-0.0075,0.0139,0.1455,0.226,0.0164,0.0142,0.0127,-0.1683,0.516,0.476,0.0009,0.0108,-0.0098,-0.0109,-0.0075,-0.0121,59.4685,C,3,27.91,22.5895,8.969,1.1018,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,67.9,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
DG,MATURE,114.48,Downward,-1,-2.39,30,41.57,Neutral,-1.37,Low Risk,Mediate,54.6,6.5,D,Underweight,Conservative Allocation,0.712274471,"WATCHLIST: Reference return -1.4%, Safety 54.6/100, Risk: Low Risk","Risk Reference Prices (Current: 114.48) | Lower Warning: 108.76, Lower Danger: 103.03, Upper Warning: 120.2, Upper Danger: 125.93",WATCHLIST,0.0004,-0.0621,-0.0427,-0.0763,0.2667,0.0135,0.0158,0.0215,-0.2661,0.492,0.508,0.0012,0.0171,-0.0142,0.0004,-0.0516,-0.0121,35.4019,E,1,13.2961,13.2843,8.8215,1.2063,Defensive,Fragile,Moderately Conservative,Avoid / Too Fragile,Core Allocation,Low Risk | Defensive | Fragile,28.74,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current profile appears too fragile for normal allocation."
DLTR,MATURE,94.05,Downward,-1,-2.12,20,40.14,Neutral,-2.47,Low Risk,Mediate,40.1,2.3,D,Underweight,Conservative Allocation,0.385343133,"WATCHLIST: Reference return -2.5%, Safety 40.1/100, Risk: Low Risk","Risk Reference Prices (Current: 94.05) | Lower Warning: 89.35, Lower Danger: 84.64, Upper Warning: 98.75, Upper Danger: 103.46",WATCHLIST,-0.0065,-0.0802,-0.0658,-0.1121,0.1203,0.0255,0.0276,0.0243,-0.334,0.508,0.492,0.0007,0.0179,-0.017,-0.0065,-0.0935,-0.0315,25.1587,E,1,6.8081,10.1495,8.2012,1.0527,Caution,Fragile,Moderately Conservative,Avoid / Too Fragile,Core Allocation,Low Risk | Caution | Fragile,21.44,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current profile appears too fragile for normal allocation."
D,MATURE,62.95,Upward,1,2.69,80,47.52,Neutral,0.46,Low Risk,Safe,76.2,56.6,B,Attention,Opportunity Confirmation,0.91434074,"ATTENTION: Reference return 0.5%, Safety 76.2/100, Risk: Low Risk","Risk Reference Prices (Current: 62.95) | Lower Warning: 59.8, Lower Danger: 56.66, Upper Warning: 66.1, Upper Danger: 69.24",ATTENTION,-0.0155,0.0069,-0.0119,0.0601,0.2103,0.0153,0.0148,0.0121,-0.0977,0.516,0.48,0.0008,0.0096,-0.0086,-0.0155,0.0059,-0.024,56.5682,D,2,20.2058,27.2514,9.111,1.1184,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,72.13,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
DPZ,MATURE,330.42,Downward,-1,-2.53,20,50.12,Neutral,-1.36,Low Risk,Mediate,43.0,3.1,D,Underweight,Conservative Allocation,-1.421604371,"WATCHLIST: Reference return -1.4%, Safety 43.0/100, Risk: Low Risk","Risk Reference Prices (Current: 330.42) | Lower Warning: 313.9, Lower Danger: 297.38, Upper Warning: 346.94, Upper Danger: 363.46",WATCHLIST,-0.0218,-0.1127,-0.105,-0.115,-0.2968,0.0362,0.027,0.0231,-0.3246,0.456,0.544,-0.0013,0.0119,-0.0123,-0.0218,-0.1017,-0.0265,16.2844,E,1,0.3459,10.4867,5.4519,0.9648,Caution,Fragile,Moderately Conservative,Avoid / Too Fragile,Core Allocation,Low Risk | Caution | Fragile,22.67,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current profile appears too fragile for normal allocation."
DASH,MATURE,172.57,Downward,-1,0.39,50,54.1,Neutral,-1.42,Low Risk,Caution,18.4,25.6,D,Underweight,Conservative Allocation,-0.266053502,"WATCHLIST: Reference return -1.4%, Safety 18.4/100, Risk: Low Risk","Risk Reference Prices (Current: 172.57) | Lower Warning: 163.94, Lower Danger: 155.31, Upper Warning: 181.2, Upper Danger: 189.83",WATCHLIST,-0.0186,-0.025,0.0552,0.1017,-0.1598,0.0213,0.0357,0.0303,-0.4797,0.504,0.496,-0.0003,0.0192,-0.0202,-0.0186,-0.0238,0.0232,32.1122,E,1,16.4989,8.3566,7.2567,0.9541,Risky,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Risky | Acceptable,33.0,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
DOV,MATURE,220.86,Upward,1,2.77,80,48.82,Neutral,0.64,Low Risk,Mediate,64.7,55.0,B,Attention,Opportunity Confirmation,1.018451951,"ATTENTION: Reference return 0.6%, Safety 64.7/100, Risk: Low Risk","Risk Reference Prices (Current: 220.86) | Lower Warning: 209.82, Lower Danger: 198.77, Upper Warning: 231.9, Upper Danger: 242.95",ATTENTION,-0.0218,-0.032,0.0109,0.0549,0.2904,0.0136,0.0208,0.0189,-0.1534,0.496,0.504,0.0011,0.0123,-0.0099,-0.0218,-0.0174,-0.0245,54.2017,D,2,21.2614,23.5858,9.3545,1.2479,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,67.95,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
DOW,MATURE,40.58,Upward,1,1.23,50,55.86,Neutral,2.47,Low Risk,Caution,32.3,39.9,C,Caution,Risk Mitigation,0.994195168,"WATCHLIST: Reference return 2.5%, Safety 32.3/100, Risk: Low Risk","Risk Reference Prices (Current: 40.58) | Lower Warning: 38.55, Lower Danger: 36.52, Upper Warning: 42.61, Upper Danger: 44.64",WATCHLIST,0.0072,0.0532,0.0363,0.1072,0.4966,0.0187,0.0372,0.0334,-0.3202,0.484,0.512,0.0021,0.0253,-0.0198,0.0072,0.0497,0.0022,54.3001,D,2,35.6376,9.5681,9.0944,1.2759,Caution,Acceptable,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Caution | Acceptable,44.44,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
DHI,MATURE,143.53,Downward,-1,1.27,60,47.94,Neutral,-0.52,Low Risk,Mediate,45.2,39.5,C,Caution,Risk Mitigation,0.452713837,"WATCHLIST: Reference return -0.5%, Safety 45.2/100, Risk: Low Risk","Risk Reference Prices (Current: 143.53) | Lower Warning: 136.35, Lower Danger: 129.18, Upper Warning: 150.71, Upper Danger: 157.88",WATCHLIST,-0.043,-0.126,-0.0118,0.0782,0.1519,0.019,0.0292,0.0248,-0.2756,0.484,0.516,0.0009,0.0187,-0.0158,-0.043,-0.1024,-0.0671,36.9912,E,1,16.3121,12.4364,8.2428,1.1781,Caution,Acceptable,Moderately Conservative,Watch / DCA Only,Core Allocation,Low Risk | Caution | Acceptable,49.64,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current weakness suggests observation or gradual accumulation only."
DTE,MATURE,146.73,Upward,1,2.6,80,49.68,Neutral,1.18,Low Risk,Safe,76.3,57.9,B,Attention,Opportunity Confirmation,0.483244711,"ATTENTION: Reference return 1.2%, Safety 76.3/100, Risk: Low Risk","Risk Reference Prices (Current: 146.73) | Lower Warning: 139.39, Lower Danger: 132.06, Upper Warning: 154.07, Upper Danger: 161.4",ATTENTION,-0.0138,-0.0045,-0.0068,0.0364,0.1094,0.0177,0.0151,0.0114,-0.1013,0.576,0.416,0.0005,0.0072,-0.0088,-0.0138,-0.001,-0.0327,49.8282,D,2,13.3219,27.1219,9.3844,0.8142,Defensive,Strong,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,72.54,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
DUK,MATURE,127.45,Upward,1,-0.63,35,47.36,Neutral,1.03,Low Risk,Safe,78.3,25.4,D,Underweight,Conservative Allocation,0.39975537,"WATCHLIST: Reference return 1.0%, Safety 78.3/100, Risk: Low Risk","Risk Reference Prices (Current: 127.45) | Lower Warning: 121.08, Lower Danger: 114.7, Upper Warning: 133.82, Upper Danger: 140.2",WATCHLIST,-0.0089,-0.0046,-0.018,0.005,0.0929,0.0121,0.0121,0.0098,-0.1088,0.536,0.464,0.0004,0.0075,-0.0078,-0.0089,0.0014,-0.0162,46.0473,D,2,10.4683,26.8351,8.7439,0.9618,Defensive,Acceptable,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Acceptable,48.44,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
DD,MATURE,45.41,Upward,1,-0.42,35,45.99,Neutral,-0.3,Low Risk,Mediate,65.0,22.8,D,Underweight,Conservative Allocation,1.815586616,"WATCHLIST: Reference return -0.3%, Safety 65.0/100, Risk: Low Risk","Risk Reference Prices (Current: 45.41) | Lower Warning: 43.14, Lower Danger: 40.87, Upper Warning: 47.68, Upper Danger: 49.95",WATCHLIST,-0.0179,-0.0207,-0.0272,0.07,0.6959,0.0188,0.0155,0.0195,-0.1731,0.52,0.476,0.0023,0.0157,-0.0123,-0.0179,-0.0199,-0.0055,56.3457,D,2,23.8918,21.8245,10.6293,1.2723,Defensive,Weak,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Weak,43.39,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
ETN,MATURE,422.44,Upward,1,3.68,90,53.6,Neutral,1.23,Low Risk,Mediate,59.6,59.0,B,Attention,Opportunity Confirmation,1.201131647,"ATTENTION: Reference return 1.2%, Safety 59.6/100, Risk: Low Risk","Risk Reference Prices (Current: 422.44) | Lower Warning: 401.32, Lower Danger: 380.2, Upper Warning: 443.56, Upper Danger: 464.68",ATTENTION,-0.0073,-0.0049,0.0511,0.184,0.4273,0.0248,0.0211,0.0239,-0.1913,0.528,0.472,0.0016,0.0151,-0.0135,-0.0073,-0.0035,-0.0244,65.2287,C,3,35.8053,19.7634,9.66,1.1195,Defensive,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,71.62,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
EBAY,MATURE,109.33,Upward,1,3.12,65,61.81,Bullish,1.93,Low Risk,Mediate,55.6,54.9,C+,Watchlist,Double Check,1.300888357,"WATCHLIST: Reference return 1.9%, Safety 55.6/100, Risk: Low Risk","Risk Reference Prices (Current: 109.33) | Lower Warning: 103.86, Lower Danger: 98.4, Upper Warning: 114.8, Upper Danger: 120.26",WATCHLIST,0.0505,0.0574,0.0889,0.2287,0.5769,0.0332,0.0262,0.0216,-0.2067,0.564,0.432,0.0021,0.0151,-0.0149,0.0505,0.1163,0.0565,73.1317,B,4,44.4095,18.3929,10.3293,1.0164,Defensive,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Strong,64.66,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
ECL,MATURE,255.59,Downward,-1,-2.18,20,45.69,Neutral,-0.04,Low Risk,Mediate,66.4,8.2,D,Underweight,Conservative Allocation,-0.040684149,"WATCHLIST: Reference return -0.0%, Safety 66.4/100, Risk: Low Risk","Risk Reference Prices (Current: 255.59) | Lower Warning: 242.81, Lower Danger: 230.03, Upper Warning: 268.37, Upper Danger: 281.15",WATCHLIST,-0.0151,-0.0584,-0.0642,-0.0035,0.0123,0.0163,0.0147,0.0159,-0.1689,0.52,0.48,0.0001,0.0092,-0.0097,-0.0151,-0.0516,-0.0192,35.1468,E,1,4.8161,22.4008,7.9299,0.9483,Defensive,Fragile,Conservative,High Risk Tactical Only,Core Allocation,Low Risk | Defensive | Fragile,32.82,"Suitable for lower-risk investors seeking relatively stable core exposure. Current profile is only suitable for tactical, high-risk participation."
EIX,MATURE,69.0,Upward,1,-0.8,45,47.05,Neutral,0.71,Low Risk,Mediate,66.6,23.0,D,Underweight,Conservative Allocation,1.087896847,"WATCHLIST: Reference return 0.7%, Safety 66.6/100, Risk: Low Risk","Risk Reference Prices (Current: 69.00) | Lower Warning: 65.55, Lower Danger: 62.1, Upper Warning: 72.45, Upper Danger: 75.9",WATCHLIST,-0.0126,-0.0191,-0.0466,0.0012,0.3308,0.0142,0.0118,0.0145,-0.1758,0.536,0.46,0.0013,0.0128,-0.0122,-0.0126,0.002,-0.0071,48.6266,D,2,17.3436,21.8186,9.4644,1.054,Defensive,Weak,Conservative,Selective Exposure,Core Allocation,Low Risk | Defensive | Weak,44.66,Suitable for lower-risk investors seeking relatively stable core exposure. Current setup allows selective exposure under controlled sizing.
EW,MATURE,83.33,Downward,-1,2.59,65,52.84,Neutral,-0.15,Low Risk,Mediate,66.8,51.5,C+,Watchlist,Double Check,0.394414957,"WATCHLIST: Reference return -0.1%, Safety 66.8/100, Risk: Low Risk","Risk Reference Prices (Current: 83.33) | Lower Warning: 79.16, Lower Danger: 75.0, Upper Warning: 87.5, Upper Danger: 91.66",WATCHLIST,-0.0077,0.0453,0.0656,0.0101,0.1094,0.0261,0.022,0.0182,-0.1273,0.496,0.496,0.0005,0.0115,-0.0104,-0.0077,-0.0097,-0.002,53.9438,D,2,20.389,25.4796,8.0752,1.1006,Defensive,Strong,Conservative,Defensive Hold,Core Allocation,Low Risk | Defensive | Strong,65.34,Suitable for lower-risk investors seeking relatively stable core exposure. Current conditions suggest a defensive stance rather than active accumulation.
